post_id,influencer_id,platform,posted_at,caption,views,likes,comments,shares,audio_type,campaign_tag
7679,151,youtube,2025-11-03T13:07:33.784718,This audio is stuck in my head. Skits and comedy.,205515,14326,2790,1754,trending,
7680,151,youtube,2025-10-22T07:59:58.784718,Behind the scenes of the next project. Skits and comedy.,95066,6975,1088,1189,original,beauty_summer_2025
7681,151,youtube,2025-11-03T14:02:56.784718,"New drop just landed, what do you think. Skits and comedy.",68624,4269,704,1054,trending,gaming_console_drop
7682,151,youtube,2025-10-09T21:46:04.784718,"New drop just landed, what do you think. Skits and comedy.",72781,6003,514,1403,original,
7683,151,youtube,2025-09-23T12:39:44.784718,Trying something different today. Skits and comedy.,158876,13530,1889,2057,catalogue,gaming_console_drop
7684,151,youtube,2025-09-11T13:57:03.784718,Trying something different today. Skits and comedy.,209636,10817,2186,1103,original,beauty_summer_2025
7685,151,youtube,2025-08-11T03:03:28.784718,Trying something different today. Skits and comedy.,96430,4759,437,1484,trending,gaming_console_drop
7686,151,youtube,2025-09-06T08:57:12.784718,You asked for it so here it is. Skits and comedy.,102747,6340,551,1529,catalogue,fitness_january_push
7687,151,youtube,2025-10-01T12:38:23.784718,You asked for it so here it is. Skits and comedy.,61632,3795,270,791,catalogue,
7688,151,youtube,2025-11-08T08:14:15.784718,"New drop just landed, what do you think. Skits and comedy.",82217,5195,601,1740,original,fitness_january_push
7689,151,youtube,2025-07-27T22:14:18.784718,You asked for it so here it is. Skits and comedy.,127081,10264,1001,2795,trending,gaming_console_drop
7690,151,youtube,2025-10-10T15:43:50.784718,You asked for it so here it is. Skits and comedy.,222918,13764,1818,1541,original,gaming_console_drop
7691,151,youtube,2025-09-07T20:17:30.784718,Trying something different today. Skits and comedy.,98688,10559,1141,2901,original,
7692,151,youtube,2025-08-15T06:17:08.784718,"New drop just landed, what do you think. Skits and comedy.",129142,5646,708,1517,original,back_to_school_2025
7693,151,youtube,2025-08-25T18:07:26.784718,"New drop just landed, what do you think. Skits and comedy.",180337,15173,2732,3314,catalogue,gaming_console_drop
7694,151,youtube,2025-10-20T04:39:34.784718,Trying something different today. Skits and comedy.,184232,14433,1300,1273,original,reggaeton_launch_q2
7695,151,youtube,2025-11-20T20:50:15.784718,You asked for it so here it is. Skits and comedy.,191232,14286,1859,2956,trending,
7696,151,youtube,2025-10-11T21:49:05.784718,Behind the scenes of the next project. Skits and comedy.,170329,8666,1107,1902,trending,gaming_console_drop
7697,151,youtube,2025-09-29T11:22:56.784718,You asked for it so here it is. Skits and comedy.,162012,9185,1416,672,catalogue,fitness_january_push
7698,151,youtube,2025-10-01T20:07:21.784718,You asked for it so here it is. Skits and comedy.,89174,8930,1252,1593,trending,back_to_school_2025
7699,151,youtube,2025-08-07T20:43:26.784718,Behind the scenes of the next project. Skits and comedy.,141411,12481,970,3418,catalogue,beauty_summer_2025
7700,151,youtube,2025-10-01T22:23:22.784718,POV you are listening to this on repeat. Skits and comedy.,183380,8862,1037,1025,catalogue,beauty_summer_2025
7701,151,youtube,2025-08-04T22:11:43.784718,"New drop just landed, what do you think. Skits and comedy.",125469,9577,1348,3109,original,back_to_school_2025
7702,151,youtube,2025-11-15T04:22:22.784718,Trying something different today. Skits and comedy.,131913,8415,750,1277,trending,back_to_school_2025
7703,151,youtube,2025-08-08T14:37:14.784718,Cannot believe this just happened. Skits and comedy.,218551,11042,2052,2386,original,fitness_january_push
7704,151,youtube,2025-07-27T00:09:12.784718,Trying something different today. Skits and comedy.,153381,13421,1358,2285,catalogue,
7705,151,youtube,2025-07-28T05:15:17.784718,Tag a friend who needs to see this. Skits and comedy.,116164,8910,675,1326,catalogue,fitness_january_push
7706,151,youtube,2025-10-28T16:23:40.784718,Cannot believe this just happened. Skits and comedy.,98378,8212,1269,780,trending,gaming_console_drop
7707,151,youtube,2025-08-09T07:59:49.784718,Tag a friend who needs to see this. Skits and comedy.,91903,8732,1329,1124,catalogue,beauty_summer_2025
7708,151,youtube,2025-10-02T01:30:00.784718,POV you are listening to this on repeat. Skits and comedy.,109238,7043,711,1938,trending,reggaeton_launch_q2
7709,151,youtube,2025-11-22T18:26:50.784718,"New drop just landed, what do you think. Skits and comedy.",153921,10221,1881,2341,original,reggaeton_launch_q2
7710,151,youtube,2025-09-05T17:10:26.784718,Behind the scenes of the next project. Skits and comedy.,68307,4417,701,1153,original,fitness_january_push
7711,151,youtube,2025-09-13T09:18:50.784718,"New drop just landed, what do you think. Skits and comedy.",50437,2944,390,898,trending,back_to_school_2025
7712,151,youtube,2025-09-10T16:57:13.784718,Trying something different today. Skits and comedy.,222286,11165,1052,2948,original,reggaeton_launch_q2
7713,151,youtube,2025-09-17T23:20:10.784718,This audio is stuck in my head. Skits and comedy.,154319,9386,1736,2355,original,back_to_school_2025
7714,152,youtube,2025-09-18T02:07:21.784718,"New drop just landed, what do you think. Reaction content.  Full routine and products in the description.",106214,8092,1221,1972,trending,fitness_january_push
7715,152,youtube,2025-10-15T16:08:35.784718,You asked for it so here it is. Reaction content.  Full routine and products in the description.,130550,8317,823,1105,catalogue,beauty_summer_2025
7716,152,youtube,2025-09-04T12:24:22.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,118963,10816,1443,2340,trending,
7717,152,youtube,2025-10-24T03:16:24.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,138731,9861,1754,857,original,back_to_school_2025
7718,152,youtube,2025-08-24T06:29:53.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,47111,4407,791,1296,trending,fitness_january_push
7719,152,youtube,2025-10-24T03:47:48.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,118124,12643,1176,886,catalogue,gaming_console_drop
7720,152,youtube,2025-11-19T21:50:34.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,110982,5877,1155,889,catalogue,gaming_console_drop
7721,152,youtube,2025-11-12T05:17:10.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,117282,9810,1342,2742,original,fitness_january_push
7722,152,youtube,2025-07-29T08:59:34.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,101773,7530,1158,2170,original,reggaeton_launch_q2
7723,152,youtube,2025-08-09T17:59:55.784718,Trying something different today. Reaction content.  Full routine and products in the description.,155733,18776,1790,5317,catalogue,reggaeton_launch_q2
7724,152,youtube,2025-09-03T12:56:25.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,50490,4798,998,1504,original,gaming_console_drop
7725,152,youtube,2025-11-08T00:54:38.784718,Trying something different today. Reaction content.  Full routine and products in the description.,86062,9031,897,1518,original,gaming_console_drop
7726,152,youtube,2025-10-19T13:18:44.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,174842,16454,2594,2667,original,reggaeton_launch_q2
7727,152,youtube,2025-09-02T07:39:52.784718,Day 23 of posting until this goes viral. Reaction content.  Full routine and products in the description.,67063,6093,766,557,catalogue,fitness_january_push
7728,152,youtube,2025-09-08T17:42:24.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,132019,10171,1838,3030,catalogue,beauty_summer_2025
7729,152,youtube,2025-09-14T08:44:19.784718,"New drop just landed, what do you think. Reaction content.  Full routine and products in the description.",148356,11457,1605,1508,catalogue,
7730,152,youtube,2025-11-22T03:02:40.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,172591,22389,3275,4326,catalogue,reggaeton_launch_q2
7731,152,youtube,2025-09-20T07:49:07.784718,Cannot believe this just happened. Reaction content.  Full routine and products in the description.,74006,6267,599,1541,trending,
7732,152,youtube,2025-09-09T06:55:26.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,84808,6592,958,691,original,back_to_school_2025
7733,152,youtube,2025-11-15T23:27:16.784718,You asked for it so here it is. Reaction content.  Full routine and products in the description.,87906,9277,1567,2226,catalogue,back_to_school_2025
7734,152,youtube,2025-08-04T09:11:34.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,102298,9898,1093,901,original,reggaeton_launch_q2
7735,152,youtube,2025-09-29T02:33:52.784718,Cannot believe this just happened. Reaction content.  Full routine and products in the description.,125188,7553,1519,1388,trending,reggaeton_launch_q2
7736,152,youtube,2025-08-11T05:57:29.784718,Day 20 of posting until this goes viral. Reaction content.  Full routine and products in the description.,153341,12277,2391,3981,original,beauty_summer_2025
7737,152,youtube,2025-09-26T19:01:01.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,112100,12378,1900,3297,original,back_to_school_2025
7738,152,youtube,2025-10-28T15:31:17.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,78507,7562,1096,1271,original,
7739,152,youtube,2025-10-06T14:05:53.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,152981,12579,2502,4814,original,gaming_console_drop
7740,152,youtube,2025-11-13T19:27:29.784718,"New drop just landed, what do you think. Reaction content.  Full routine and products in the description.",156675,20634,2226,5351,trending,beauty_summer_2025
7741,152,youtube,2025-08-06T18:44:59.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,75629,8226,1384,1578,original,fitness_january_push
7742,152,youtube,2025-09-06T13:34:00.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,168039,10640,1742,2183,trending,beauty_summer_2025
7743,152,youtube,2025-11-08T03:13:07.784718,Day 5 of posting until this goes viral. Reaction content.  Full routine and products in the description.,152989,10845,1106,2126,catalogue,reggaeton_launch_q2
7744,152,youtube,2025-11-14T08:56:59.784718,Day 30 of posting until this goes viral. Reaction content.  Full routine and products in the description.,54843,5627,875,509,original,gaming_console_drop
7745,152,youtube,2025-11-03T00:06:22.784718,You asked for it so here it is. Reaction content.  Full routine and products in the description.,105375,8859,720,740,original,reggaeton_launch_q2
7746,152,youtube,2025-07-31T21:09:52.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,176267,17947,3026,2521,original,gaming_console_drop
7747,152,youtube,2025-09-12T21:45:23.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,150905,11635,1197,3189,catalogue,fitness_january_push
7748,152,youtube,2025-10-03T22:51:55.784718,POV you are listening to this on repeat. Reaction content.  Full routine and products in the description.,134802,14385,1054,4539,original,beauty_summer_2025
7749,152,youtube,2025-11-06T22:29:45.784718,Trying something different today. Reaction content.  Full routine and products in the description.,94533,8152,610,2249,catalogue,
7750,152,youtube,2025-09-19T22:08:09.784718,You asked for it so here it is. Reaction content.  Full routine and products in the description.,97398,8938,1095,2092,original,beauty_summer_2025
7751,152,youtube,2025-07-30T02:52:17.784718,Trying something different today. Reaction content.  Full routine and products in the description.,152707,15626,1503,3294,original,reggaeton_launch_q2
7752,152,youtube,2025-10-27T11:44:18.784718,"New drop just landed, what do you think. Reaction content.  Full routine and products in the description.",125953,11466,1273,3433,trending,fitness_january_push
7753,152,youtube,2025-10-11T13:45:21.784718,Trying something different today. Reaction content.  Full routine and products in the description.,66571,6255,399,1744,trending,gaming_console_drop
7754,152,youtube,2025-09-18T13:26:30.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,154498,12675,2281,1774,catalogue,beauty_summer_2025
7755,152,youtube,2025-07-29T03:28:55.784718,Behind the scenes of the next project. Reaction content.  Full routine and products in the description.,139962,13977,1807,3662,catalogue,reggaeton_launch_q2
7756,152,youtube,2025-08-04T18:19:19.784718,Tag a friend who needs to see this. Reaction content.  Full routine and products in the description.,143747,12623,1451,2554,catalogue,back_to_school_2025
7757,152,youtube,2025-08-13T08:45:23.784718,This audio is stuck in my head. Reaction content.  Full routine and products in the description.,63190,7329,1284,733,original,back_to_school_2025
